"Idp","Vel:0","Vel:1","Vel:2","Rhop","Type","Mk","Points:0","Points:1","Points:2"
598,0,0,0,1000,0,11,3.98,0,0
599,0,0,0,1000,0,11,3.99,0,0
600,0,0,0,1000,0,11,4,0,0
601,0,0,0,1000,0,11,4,0,0.01
602,0,0,0,1000,0,11,4,0,0.02
603,0,0,0,1000,0,11,4,0,0.03
604,0,0,0,1000,0,11,4,0,0.04
605,0,0,0,1000,0,11,4,0,0.05
606,0,0,0,1000,0,11,4,0,0.06
607,0,0,0,1000,0,11,4,0,0.07
608,0,0,0,1000,0,11,4,0,0.08
609,0,0,0,1000,0,11,4,0,0.09
610,0,0,0,1000,0,11,4,0,0.1
611,0,0,0,1000,0,11,4,0,0.11
612,0,0,0,1000,0,11,4,0,0.12
613,0,0,0,1000,0,11,4,0,0.13
614,0,0,0,1000,0,11,4,0,0.14
615,0,0,0,1000,0,11,4,0,0.15
616,0,0,0,1000,0,11,4,0,0.16
617,0,0,0,1000,0,11,4,0,0.17
618,0,0,0,1000,0,11,4,0,0.18
619,0,0,0,1000,0,11,4,0,0.19
620,0,0,0,1000,0,11,4,0,0.2
621,0,0,0,1000,0,11,4,0,0.21
622,0,0,0,1000,0,11,4,0,0.22
623,0,0,0,1000,0,11,4,0,0.23
624,0,0,0,1000,0,11,4,0,0.24
625,0,0,0,1000,0,11,4,0,0.25
626,0,0,0,1000,0,11,4,0,0.26
627,0,0,0,1000,0,11,4,0,0.27
628,0,0,0,1000,0,11,4,0,0.28
629,0,0,0,1000,0,11,4,0,0.29
630,0,0,0,1000,0,11,4,0,0.3
631,0,0,0,1000,0,11,4,0,0.31
632,0,0,0,1000,0,11,4,0,0.32
633,0,0,0,1000,0,11,4,0,0.33
634,0,0,0,1000,0,11,4,0,0.34
635,0,0,0,1000,0,11,4,0,0.35
636,0,0,0,1000,0,11,4,0,0.36
637,0,0,0,1000,0,11,4,0,0.37
638,0,0,0,1000,0,11,4,0,0.38
639,0,0,0,1000,0,11,4,0,0.39
640,0,0,0,1000,0,11,4,0,0.4
641,0,0,0,1000,0,11,4,0,0.41
642,0,0,0,1000,0,11,4,0,0.42
643,0,0,0,1000,0,11,4,0,0.43
644,0,0,0,1000,0,11,4,0,0.44
645,0,0,0,1000,0,11,4,0,0.45
646,0,0,0,1000,0,11,4,0,0.46
647,0,0,0,1000,0,11,4,0,0.47
648,0,0,0,1000,0,11,4,0,0.48
649,0,0,0,1000,0,11,4,0,0.49
650,0,0,0,1000,0,11,4,0,0.5
651,0,0,0,1000,0,11,4,0,0.51
652,0,0,0,1000,0,11,4,0,0.52
653,0,0,0,1000,0,11,4,0,0.53
654,0,0,0,1000,0,11,4,0,0.54
655,0,0,0,1000,0,11,4,0,0.55
656,0,0,0,1000,0,11,4,0,0.56
657,0,0,0,1000,0,11,4,0,0.57
658,0,0,0,1000,0,11,4,0,0.58
659,0,0,0,1000,0,11,4,0,0.59
660,0,0,0,1000,0,11,4,0,0.6
661,0,0,0,1000,0,11,4,0,0.61
662,0,0,0,1000,0,11,4,0,0.62
663,0,0,0,1000,0,11,4,0,0.63
664,0,0,0,1000,0,11,4,0,0.64
665,0,0,0,1000,0,11,4,0,0.65
666,0,0,0,1000,0,11,4,0,0.66
667,0,0,0,1000,0,11,4,0,0.67
668,0,0,0,1000,0,11,4,0,0.68
669,0,0,0,1000,0,11,4,0,0.69
670,0,0,0,1000,0,11,4,0,0.7
671,0,0,0,1000,0,11,4,0,0.71
672,0,0,0,1000,0,11,4,0,0.72
673,0,0,0,1000,0,11,4,0,0.73
674,0,0,0,1000,0,11,4,0,0.74
675,0,0,0,1000,0,11,4,0,0.75
676,0,0,0,1000,0,11,4,0,0.76
677,0,0,0,1000,0,11,4,0,0.77
678,0,0,0,1000,0,11,4,0,0.78
679,0,0,0,1000,0,11,4,0,0.79
680,0,0,0,1000,0,11,4,0,0.8
681,0,0,0,1000,0,11,4,0,0.81
682,0,0,0,1000,0,11,4,0,0.82
683,0,0,0,1000,0,11,4,0,0.83
684,0,0,0,1000,0,11,4,0,0.84
685,0,0,0,1000,0,11,4,0,0.85
686,0,0,0,1000,0,11,4,0,0.86
687,0,0,0,1000,0,11,4,0,0.87
688,0,0,0,1000,0,11,4,0,0.88
689,0,0,0,1000,0,11,4,0,0.89
690,0,0,0,1000,0,11,4,0,0.9
691,0,0,0,1000,0,11,4,0,0.91
692,0,0,0,1000,0,11,4,0,0.92
693,0,0,0,1000,0,11,4,0,0.93
694,0,0,0,1000,0,11,4,0,0.94
695,0,0,0,1000,0,11,4,0,0.95
696,0,0,0,1000,0,11,4,0,0.96
697,0,0,0,1000,0,11,4,0,0.97
698,0,0,0,1000,0,11,4,0,0.98
699,0,0,0,1000,0,11,4,0,0.99
700,0,0,0,1000,0,11,4,0,1
701,0,0,0,1000,0,11,4,0,1.01
702,0,0,0,1000,0,11,4,0,1.02
703,0,0,0,1000,0,11,4,0,1.03
704,0,0,0,1000,0,11,4,0,1.04
705,0,0,0,1000,0,11,4,0,1.05
706,0,0,0,1000,0,11,4,0,1.06
707,0,0,0,1000,0,11,4,0,1.07
708,0,0,0,1000,0,11,4,0,1.08
709,0,0,0,1000,0,11,4,0,1.09
710,0,0,0,1000,0,11,4,0,1.1
711,0,0,0,1000,0,11,4,0,1.11
712,0,0,0,1000,0,11,4,0,1.12
713,0,0,0,1000,0,11,4,0,1.13
714,0,0,0,1000,0,11,4,0,1.14
715,0,0,0,1000,0,11,4,0,1.15
716,0,0,0,1000,0,11,4,0,1.16
717,0,0,0,1000,0,11,4,0,1.17
718,0,0,0,1000,0,11,4,0,1.18
719,0,0,0,1000,0,11,4,0,1.19
720,0,0,0,1000,0,11,4,0,1.2
721,0,0,0,1000,0,11,4,0,1.21
722,0,0,0,1000,0,11,4,0,1.22
723,0,0,0,1000,0,11,4,0,1.23
724,0,0,0,1000,0,11,4,0,1.24
725,0,0,0,1000,0,11,4,0,1.25
726,0,0,0,1000,0,11,4,0,1.26
727,0,0,0,1000,0,11,4,0,1.27
728,0,0,0,1000,0,11,4,0,1.28
729,0,0,0,1000,0,11,4,0,1.29
730,0,0,0,1000,0,11,4,0,1.3
731,0,0,0,1000,0,11,4,0,1.31
732,0,0,0,1000,0,11,4,0,1.32
733,0,0,0,1000,0,11,4,0,1.33
734,0,0,0,1000,0,11,4,0,1.34
735,0,0,0,1000,0,11,4,0,1.35
736,0,0,0,1000,0,11,4,0,1.36
737,0,0,0,1000,0,11,4,0,1.37
738,0,0,0,1000,0,11,4,0,1.38
739,0,0,0,1000,0,11,4,0,1.39
740,0,0,0,1000,0,11,4,0,1.4
741,0,0,0,1000,0,11,4,0,1.41
742,0,0,0,1000,0,11,4,0,1.42
743,0,0,0,1000,0,11,4,0,1.43
744,0,0,0,1000,0,11,4,0,1.44
745,0,0,0,1000,0,11,4,0,1.45
746,0,0,0,1000,0,11,4,0,1.46
747,0,0,0,1000,0,11,4,0,1.47
748,0,0,0,1000,0,11,4,0,1.48
749,0,0,0,1000,0,11,4,0,1.49
750,0,0,0,1000,0,11,4,0,1.5
751,0,0,0,1000,0,11,4,0,1.51
752,0,0,0,1000,0,11,4,0,1.52
753,0,0,0,1000,0,11,4,0,1.53
754,0,0,0,1000,0,11,4,0,1.54
755,0,0,0,1000,0,11,4,0,1.55
756,0,0,0,1000,0,11,4,0,1.56
757,0,0,0,1000,0,11,4,0,1.57
758,0,0,0,1000,0,11,4,0,1.58
759,0,0,0,1000,0,11,4,0,1.59
760,0,0,0,1000,0,11,4,0,1.6
761,0,0,0,1000,0,11,4,0,1.61
762,0,0,0,1000,0,11,4,0,1.62
763,0,0,0,1000,0,11,4,0,1.63
764,0,0,0,1000,0,11,4,0,1.64
765,0,0,0,1000,0,11,4,0,1.65
766,0,0,0,1000,0,11,4,0,1.66
767,0,0,0,1000,0,11,4,0,1.67
768,0,0,0,1000,0,11,4,0,1.68
769,0,0,0,1000,0,11,4,0,1.69
770,0,0,0,1000,0,11,4,0,1.7
771,0,0,0,1000,0,11,4,0,1.71
772,0,0,0,1000,0,11,4,0,1.72
773,0,0,0,1000,0,11,4,0,1.73
774,0,0,0,1000,0,11,4,0,1.74
775,0,0,0,1000,0,11,4,0,1.75
776,0,0,0,1000,0,11,4,0,1.76
777,0,0,0,1000,0,11,4,0,1.77
778,0,0,0,1000,0,11,4,0,1.78
779,0,0,0,1000,0,11,4,0,1.79
780,0,0,0,1000,0,11,4,0,1.8
781,0,0,0,1000,0,11,4,0,1.81
782,0,0,0,1000,0,11,4,0,1.82
783,0,0,0,1000,0,11,4,0,1.83
784,0,0,0,1000,0,11,4,0,1.84
785,0,0,0,1000,0,11,4,0,1.85
786,0,0,0,1000,0,11,4,0,1.86
787,0,0,0,1000,0,11,4,0,1.87
788,0,0,0,1000,0,11,4,0,1.88
789,0,0,0,1000,0,11,4,0,1.89
790,0,0,0,1000,0,11,4,0,1.9
791,0,0,0,1000,0,11,4,0,1.91
792,0,0,0,1000,0,11,4,0,1.92
793,0,0,0,1000,0,11,4,0,1.93
794,0,0,0,1000,0,11,4,0,1.94
795,0,0,0,1000,0,11,4,0,1.95
796,0,0,0,1000,0,11,4,0,1.96
797,0,0,0,1000,0,11,4,0,1.97
798,0,0,0,1000,0,11,4,0,1.98
799,0,0,0,1000,0,11,4,0,1.99
800,0,0,0,1000,0,11,4,0,2
801,0,0,0,1002.5,3,1,0.01,0,0.01
802,0,0,0,1002.5,3,1,0.01,0,0.02
803,0,0,0,1002.5,3,1,0.01,0,0.03
804,0,0,0,1002.4,3,1,0.01,0,0.04
805,0,0,0,1002.4,3,1,0.01,0,0.05
806,0,0,0,1002.4,3,1,0.01,0,0.06
807,0,0,0,1002.4,3,1,0.01,0,0.07
808,0,0,0,1002.4,3,1,0.01,0,0.08
809,0,0,0,1002.4,3,1,0.01,0,0.09
810,0,0,0,1002.4,3,1,0.01,0,0.1
811,0,0,0,1002.4,3,1,0.01,0,0.11
812,0,0,0,1002.3,3,1,0.01,0,0.12
813,0,0,0,1002.3,3,1,0.01,0,0.13
814,0,0,0,1002.3,3,1,0.01,0,0.14
815,0,0,0,1002.3,3,1,0.01,0,0.15
816,0,0,0,1002.3,3,1,0.01,0,0.16
817,0,0,0,1002.3,3,1,0.01,0,0.17
818,0,0,0,1002.3,3,1,0.01,0,0.18
819,0,0,0,1002.3,3,1,0.01,0,0.19
820,0,0,0,1002.2,3,1,0.01,0,0.2
821,0,0,0,1002.2,3,1,0.01,0,0.21
822,0,0,0,1002.2,3,1,0.01,0,0.22
823,0,0,0,1002.2,3,1,0.01,0,0.23
824,0,0,0,1002.2,3,1,0.01,0,0.24
825,0,0,0,1002.2,3,1,0.01,0,0.25
826,0,0,0,1002.2,3,1,0.01,0,0.26
827,0,0,0,1002.2,3,1,0.01,0,0.27
828,0,0,0,1002.1,3,1,0.01,0,0.28
829,0,0,0,1002.1,3,1,0.01,0,0.29
830,0,0,0,1002.1,3,1,0.01,0,0.3
831,0,0,0,1002.1,3,1,0.01,0,0.31
832,0,0,0,1002.1,3,1,0.01,0,0.32
833,0,0,0,1002.1,3,1,0.01,0,0.33
834,0,0,0,1002.1,3,1,0.01,0,0.34
835,0,0,0,1002.1,3,1,0.01,0,0.35
836,0,0,0,1002,3,1,0.01,0,0.36
837,0,0,0,1002,3,1,0.01,0,0.37
838,0,0,0,1002,3,1,0.01,0,0.38
839,0,0,0,1002,3,1,0.01,0,0.39
840,0,0,0,1002,3,1,0.01,0,0.4
841,0,0,0,1002,3,1,0.01,0,0.41
842,0,0,0,1002,3,1,0.01,0,0.42
843,0,0,0,1002,3,1,0.01,0,0.43
844,0,0,0,1001.9,3,1,0.01,0,0.44
845,0,0,0,1001.9,3,1,0.01,0,0.45
846,0,0,0,1001.9,3,1,0.01,0,0.46
847,0,0,0,1001.9,3,1,0.01,0,0.47
848,0,0,0,1001.9,3,1,0.01,0,0.48
849,0,0,0,1001.9,3,1,0.01,0,0.49
850,0,0,0,1001.9,3,1,0.01,0,0.5
851,0,0,0,1001.9,3,1,0.01,0,0.51
852,0,0,0,1001.8,3,1,0.01,0,0.52
853,0,0,0,1001.8,3,1,0.01,0,0.53
854,0,0,0,1001.8,3,1,0.01,0,0.54
855,0,0,0,1001.8,3,1,0.01,0,0.55
856,0,0,0,1001.8,3,1,0.01,0,0.56
857,0,0,0,1001.8,3,1,0.01,0,0.57
858,0,0,0,1001.8,3,1,0.01,0,0.58
859,0,0,0,1001.8,3,1,0.01,0,0.59
860,0,0,0,1001.7,3,1,0.01,0,0.6
861,0,0,0,1001.7,3,1,0.01,0,0.61
862,0,0,0,1001.7,3,1,0.01,0,0.62
863,0,0,0,1001.7,3,1,0.01,0,0.63
864,0,0,0,1001.7,3,1,0.01,0,0.64
865,0,0,0,1001.7,3,1,0.01,0,0.65
866,0,0,0,1001.7,3,1,0.01,0,0.66
867,0,0,0,1001.7,3,1,0.01,0,0.67
868,0,0,0,1001.7,3,1,0.01,0,0.68
869,0,0,0,1001.6,3,1,0.01,0,0.69
870,0,0,0,1001.6,3,1,0.01,0,0.7
871,0,0,0,1001.6,3,1,0.01,0,0.71
872,0,0,0,1001.6,3,1,0.01,0,0.72
873,0,0,0,1001.6,3,1,0.01,0,0.73
874,0,0,0,1001.6,3,1,0.01,0,0.74
875,0,0,0,1001.6,3,1,0.01,0,0.75
876,0,0,0,1001.6,3,1,0.01,0,0.76
877,0,0,0,1001.5,3,1,0.01,0,0.77
878,0,0,0,1001.5,3,1,0.01,0,0.78
879,0,0,0,1001.5,3,1,0.01,0,0.79
880,0,0,0,1001.5,3,1,0.01,0,0.8
881,0,0,0,1001.5,3,1,0.01,0,0.81
882,0,0,0,1001.5,3,1,0.01,0,0.82
883,0,0,0,1001.5,3,1,0.01,0,0.83
884,0,0,0,1001.5,3,1,0.01,0,0.84
885,0,0,0,1001.4,3,1,0.01,0,0.85
886,0,0,0,1001.4,3,1,0.01,0,0.86
887,0,0,0,1001.4,3,1,0.01,0,0.87
888,0,0,0,1001.4,3,1,0.01,0,0.88
889,0,0,0,1001.4,3,1,0.01,0,0.89
890,0,0,0,1001.4,3,1,0.01,0,0.9
891,0,0,0,1001.4,3,1,0.01,0,0.91
892,0,0,0,1001.4,3,1,0.01,0,0.92
893,0,0,0,1001.3,3,1,0.01,0,0.93
894,0,0,0,1001.3,3,1,0.01,0,0.94
895,0,0,0,1001.3,3,1,0.01,0,0.95
896,0,0,0,1001.3,3,1,0.01,0,0.96
897,0,0,0,1001.3,3,1,0.01,0,0.97
898,0,0,0,1001.3,3,1,0.01,0,0.98
899,0,0,0,1001.3,3,1,0.01,0,0.99
900,0,0,0,1001.3,3,1,0.01,0,1
901,0,0,0,1001.2,3,1,0.01,0,1.01
902,0,0,0,1001.2,3,1,0.01,0,1.02
903,0,0,0,1001.2,3,1,0.01,0,1.03
904,0,0,0,1001.2,3,1,0.01,0,1.04
905,0,0,0,1001.2,3,1,0.01,0,1.05
906,0,0,0,1001.2,3,1,0.01,0,1.06
907,0,0,0,1001.2,3,1,0.01,0,1.07
908,0,0,0,1001.2,3,1,0.01,0,1.08
909,0,0,0,1001.1,3,1,0.01,0,1.09
910,0,0,0,1001.1,3,1,0.01,0,1.1
911,0,0,0,1001.1,3,1,0.01,0,1.11
912,0,0,0,1001.1,3,1,0.01,0,1.12
913,0,0,0,1001.1,3,1,0.01,0,1.13
914,0,0,0,1001.1,3,1,0.01,0,1.14
915,0,0,0,1001.1,3,1,0.01,0,1.15
916,0,0,0,1001.1,3,1,0.01,0,1.16
917,0,0,0,1001,3,1,0.01,0,1.17
918,0,0,0,1001,3,1,0.01,0,1.18
919,0,0,0,1001,3,1,0.01,0,1.19
920,0,0,0,1001,3,1,0.01,0,1.2
921,0,0,0,1001,3,1,0.01,0,1.21
922,0,0,0,1001,3,1,0.01,0,1.22
923,0,0,0,1001,3,1,0.01,0,1.23
924,0,0,0,1001,3,1,0.01,0,1.24
925,0,0,0,1000.9,3,1,0.01,0,1.25
926,0,0,0,1000.9,3,1,0.01,0,1.26
927,0,0,0,1000.9,3,1,0.01,0,1.27
928,0,0,0,1000.9,3,1,0.01,0,1.28
929,0,0,0,1000.9,3,1,0.01,0,1.29
930,0,0,0,1000.9,3,1,0.01,0,1.3
931,0,0,0,1000.9,3,1,0.01,0,1.31
932,0,0,0,1000.9,3,1,0.01,0,1.32
933,0,0,0,1000.8,3,1,0.01,0,1.33
934,0,0,0,1000.8,3,1,0.01,0,1.34
935,0,0,0,1000.8,3,1,0.01,0,1.35
936,0,0,0,1000.8,3,1,0.01,0,1.36
937,0,0,0,1000.8,3,1,0.01,0,1.37
938,0,0,0,1000.8,3,1,0.01,0,1.38
939,0,0,0,1000.8,3,1,0.01,0,1.39
940,0,0,0,1000.8,3,1,0.01,0,1.4
941,0,0,0,1000.7,3,1,0.01,0,1.41
942,0,0,0,1000.7,3,1,0.01,0,1.42
943,0,0,0,1000.7,3,1,0.01,0,1.43
944,0,0,0,1000.7,3,1,0.01,0,1.44
945,0,0,0,1000.7,3,1,0.01,0,1.45
946,0,0,0,1000.7,3,1,0.01,0,1.46
947,0,0,0,1000.7,3,1,0.01,0,1.47
948,0,0,0,1000.7,3,1,0.01,0,1.48
949,0,0,0,1000.6,3,1,0.01,0,1.49
950,0,0,0,1000.6,3,1,0.01,0,1.5
951,0,0,0,1000.6,3,1,0.01,0,1.51
952,0,0,0,1000.6,3,1,0.01,0,1.52
953,0,0,0,1000.6,3,1,0.01,0,1.53
954,0,0,0,1000.6,3,1,0.01,0,1.54
955,0,0,0,1000.6,3,1,0.01,0,1.55
956,0,0,0,1000.6,3,1,0.01,0,1.56
957,0,0,0,1000.5,3,1,0.01,0,1.57
958,0,0,0,1000.5,3,1,0.01,0,1.58
959,0,0,0,1000.5,3,1,0.01,0,1.59
960,0,0,0,1000.5,3,1,0.01,0,1.6
961,0,0,0,1000.5,3,1,0.01,0,1.61
962,0,0,0,1000.5,3,1,0.01,0,1.62
963,0,0,0,1000.5,3,1,0.01,0,1.63
964,0,0,0,1000.5,3,1,0.01,0,1.64
965,0,0,0,1000.4,3,1,0.01,0,1.65
966,0,0,0,1000.4,3,1,0.01,0,1.66
967,0,0,0,1000.4,3,1,0.01,0,1.67
968,0,0,0,1000.4,3,1,0.01,0,1.68
969,0,0,0,1000.4,3,1,0.01,0,1.69
970,0,0,0,1000.4,3,1,0.01,0,1.7
971,0,0,0,1000.4,3,1,0.01,0,1.71
972,0,0,0,1000.4,3,1,0.01,0,1.72
973,0,0,0,1000.3,3,1,0.01,0,1.73
974,0,0,0,1000.3,3,1,0.01,0,1.74
975,0,0,0,1000.3,3,1,0.01,0,1.75
976,0,0,0,1000.3,3,1,0.01,0,1.76
977,0,0,0,1000.3,3,1,0.01,0,1.77
978,0,0,0,1000.3,3,1,0.01,0,1.78
979,0,0,0,1000.3,3,1,0.01,0,1.79
980,0,0,0,1000.3,3,1,0.01,0,1.8
981,0,0,0,1000.2,3,1,0.01,0,1.81
982,0,0,0,1000.2,3,1,0.01,0,1.82
983,0,0,0,1000.2,3,1,0.01,0,1.83
984,0,0,0,1000.2,3,1,0.01,0,1.84
985,0,0,0,1000.2,3,1,0.01,0,1.85
986,0,0,0,1000.2,3,1,0.01,0,1.86
987,0,0,0,1000.2,3,1,0.01,0,1.87
988,0,0,0,1000.2,3,1,0.01,0,1.88
989,0,0,0,1000.1,3,1,0.01,0,1.89
990,0,0,0,1000.1,3,1,0.01,0,1.9
991,0,0,0,1000.1,3,1,0.01,0,1.91
992,0,0,0,1000.1,3,1,0.01,0,1.92
993,0,0,0,1000.1,3,1,0.01,0,1.93
994,0,0,0,1000.1,3,1,0.01,0,1.94
995,0,0,0,1000.1,3,1,0.01,0,1.95
996,0,0,0,1000.1,3,1,0.01,0,1.96
997,0,0,0,1000,3,1,0.01,0,1.97
998,0,0,0,1000,3,1,0.01,0,1.98
999,0,0,0,1000,3,1,0.01,0,1.99
1000,0,0,0,1000,3,1,0.01,0,2
1001,0,0,0,1002.5,3,1,0.02,0,0.01
1002,0,0,0,1002.5,3,1,0.02,0,0.02
1003,0,0,0,1002.5,3,1,0.02,0,0.03
1004,0,0,0,1002.4,3,1,0.02,0,0.04
1005,0,0,0,1002.4,3,1,0.02,0,0.05
1006,0,0,0,1002.4,3,1,0.02,0,0.06
1007,0,0,0,1002.4,3,1,0.02,0,0.07
1008,0,0,0,1002.4,3,1,0.02,0,0.08
1009,0,0,0,1002.4,3,1,0.02,0,0.09
1010,0,0,0,1002.4,3,1,0.02,0,0.1
1011,0,0,0,1002.4,3,1,0.02,0,0.11
1012,0,0,0,1002.3,3,1,0.02,0,0.12
1013,0,0,0,1002.3,3,1,0.02,0,0.13
1014,0,0,0,1002.3,3,1,0.02,0,0.14
1015,0,0,0,1002.3,3,1,0.02,0,0.15
1016,0,0,0,1002.3,3,1,0.02,0,0.16
1017,0,0,0,1002.3,3,1,0.02,0,0.17
1018,0,0,0,1002.3,3,1,0.02,0,0.18
1019,0,0,0,1002.3,3,1,0.02,0,0.19
1020,0,0,0,1002.2,3,1,0.02,0,0.2
1021,0,0,0,1002.2,3,1,0.02,0,0.21
1022,0,0,0,1002.2,3,1,0.02,0,0.22
1023,0,0,0,1002.2,3,1,0.02,0,0.23
1024,0,0,0,1002.2,3,1,0.02,0,0.24
1025,0,0,0,1002.2,3,1,0.02,0,0.25
1026,0,0,0,1002.2,3,1,0.02,0,0.26
1027,0,0,0,1002.2,3,1,0.02,0,0.27
1028,0,0,0,1002.1,3,1,0.02,0,0.28
1029,0,0,0,1002.1,3,1,0.02,0,0.29
1030,0,0,0,1002.1,3,1,0.02,0,0.3
1031,0,0,0,1002.1,3,1,0.02,0,0.31
1032,0,0,0,1002.1,3,1,0.02,0,0.32
1033,0,0,0,1002.1,3,1,0.02,0,0.33
1034,0,0,0,1002.1,3,1,0.02,0,0.34
1035,0,0,0,1002.1,3,1,0.02,0,0.35
1036,0,0,0,1002,3,1,0.02,0,0.36
1037,0,0,0,1002,3,1,0.02,0,0.37
1038,0,0,0,1002,3,1,0.02,0,0.38
1039,0,0,0,1002,3,1,0.02,0,0.39
1040,0,0,0,1002,3,1,0.02,0,0.4
1041,0,0,0,1002,3,1,0.02,0,0.41
1042,0,0,0,1002,3,1,0.02,0,0.42
1043,0,0,0,1002,3,1,0.02,0,0.43
1044,0,0,0,1001.9,3,1,0.02,0,0.44
1045,0,0,0,1001.9,3,1,0.02,0,0.45
1046,0,0,0,1001.9,3,1,0.02,0,0.46
1047,0,0,0,1001.9,3,1,0.02,0,0.47
1048,0,0,0,1001.9,3,1,0.02,0,0.48
1049,0,0,0,1001.9,3,1,0.02,0,0.49
1050,0,0,0,1001.9,3,1,0.02,0,0.5
1051,0,0,0,1001.9,3,1,0.02,0,0.51
1052,0,0,0,1001.8,3,1,0.02,0,0.52
1053,0,0,0,1001.8,3,1,0.02,0,0.53
1054,0,0,0,1001.8,3,1,0.02,0,0.54
1055,0,0,0,1001.8,3,1,0.02,0,0.55
1056,0,0,0,1001.8,3,1,0.02,0,0.56
1057,0,0,0,1001.8,3,1,0.02,0,0.57
1058,0,0,0,1001.8,3,1,0.02,0,0.58
1059,0,0,0,1001.8,3,1,0.02,0,0.59
1060,0,0,0,1001.7,3,1,0.02,0,0.6
1061,0,0,0,1001.7,3,1,0.02,0,0.61
1062,0,0,0,1001.7,3,1,0.02,0,0.62
1063,0,0,0,1001.7,3,1,0.02,0,0.63
1064,0,0,0,1001.7,3,1,0.02,0,0.64
1065,0,0,0,1001.7,3,1,0.02,0,0.65
1066,0,0,0,1001.7,3,1,0.02,0,0.66
1067,0,0,0,1001.7,3,1,0.02,0,0.67
1068,0,0,0,1001.7,3,1,0.02,0,0.68
1069,0,0,0,1001.6,3,1,0.02,0,0.69
1070,0,0,0,1001.6,3,1,0.02,0,0.7
1071,0,0,0,1001.6,3,1,0.02,0,0.71
1072,0,0,0,1001.6,3,1,0.02,0,0.72
1073,0,0,0,1001.6,3,1,0.02,0,0.73
1074,0,0,0,1001.6,3,1,0.02,0,0.74
1075,0,0,0,1001.6,3,1,0.02,0,0.75
1076,0,0,0,1001.6,3,1,0.02,0,0.76
1077,0,0,0,1001.5,3,1,0.02,0,0.77
1078,0,0,0,1001.5,3,1,0.02,0,0.78
1079,0,0,0,1001.5,3,1,0.02,0,0.79
1080,0,0,0,1001.5,3,1,0.02,0,0.8
1081,0,0,0,1001.5,3,1,0.02,0,0.81
1082,0,0,0,1001.5,3,1,0.02,0,0.82
1083,0,0,0,1001.5,3,1,0.02,0,0.83
1084,0,0,0,1001.5,3,1,0.02,0,0.84
1085,0,0,0,1001.4,3,1,0.02,0,0.85
1086,0,0,0,1001.4,3,1,0.02,0,0.86
1087,0,0,0,1001.4,3,1,0.02,0,0.87
1088,0,0,0,1001.4,3,1,0.02,0,0.88
1089,0,0,0,1001.4,3,1,0.02,0,0.89
1090,0,0,0,1001.4,3,1,0.02,0,0.9
1091,0,0,0,1001.4,3,1,0.02,0,0.91
1092,0,0,0,1001.4,3,1,0.02,0,0.92
1093,0,0,0,1001.3,3,1,0.02,0,0.93
1094,0,0,0,1001.3,3,1,0.02,0,0.94
1095,0,0,0,1001.3,3,1,0.02,0,0.95
1096,0,0,0,1001.3,3,1,0.02,0,0.96
1097,0,0,0,1001.3,3,1,0.02,0,0.97
1098,0,0,0,1001.3,3,1,0.02,0,0.98
1099,0,0,0,1001.3,3,1,0.02,0,0.99
1100,0,0,0,1001.3,3,1,0.02,0,1
1101,0,0,0,1001.2,3,1,0.02,0,1.01
1102,0,0,0,1001.2,3,1,0.02,0,1.02
1103,0,0,0,1001.2,3,1,0.02,0,1.03
1104,0,0,0,1001.2,3,1,0.02,0,1.04
1105,0,0,0,1001.2,3,1,0.02,0,1.05
1106,0,0,0,1001.2,3,1,0.02,0,1.06
1107,0,0,0,1001.2,3,1,0.02,0,1.07
1108,0,0,0,1001.2,3,1,0.02,0,1.08
1109,0,0,0,1001.1,3,1,0.02,0,1.09
1110,0,0,0,1001.1,3,1,0.02,0,1.1
1111,0,0,0,1001.1,3,1,0.02,0,1.11
1112,0,0,0,1001.1,3,1,0.02,0,1.12
1113,0,0,0,1001.1,3,1,0.02,0,1.13
1114,0,0,0,1001.1,3,1,0.02,0,1.14
1115,0,0,0,1001.1,3,1,0.02,0,1.15
1116,0,0,0,1001.1,3,1,0.02,0,1.16
1117,0,0,0,1001,3,1,0.02,0,1.17
1118,0,0,0,1001,3,1,0.02,0,1.18
1119,0,0,0,1001,3,1,0.02,0,1.19
1120,0,0,0,1001,3,1,0.02,0,1.2
1121,0,0,0,1001,3,1,0.02,0,1.21
1122,0,0,0,1001,3,1,0.02,0,1.22
1123,0,0,0,1001,3,1,0.02,0,1.23
1124,0,0,0,1001,3,1,0.02,0,1.24
1125,0,0,0,1000.9,3,1,0.02,0,1.25
1126,0,0,0,1000.9,3,1,0.02,0,1.26
1127,0,0,0,1000.9,3,1,0.02,0,1.27
1128,0,0,0,1000.9,3,1,0.02,0,1.28
1129,0,0,0,1000.9,3,1,0.02,0,1.29
1130,0,0,0,1000.9,3,1,0.02,0,1.3
1131,0,0,0,1000.9,3,1,0.02,0,1.31
1132,0,0,0,1000.9,3,1,0.02,0,1.32
1133,0,0,0,1000.8,3,1,0.02,0,1.33
1134,0,0,0,1000.8,3,1,0.02,0,1.34
1135,0,0,0,1000.8,3,1,0.02,0,1.35
1136,0,0,0,1000.8,3,1,0.02,0,1.36
1137,0,0,0,1000.8,3,1,0.02,0,1.37
1138,0,0,0,1000.8,3,1,0.02,0,1.38
1139,0,0,0,1000.8,3,1,0.02,0,1.39
1140,0,0,0,1000.8,3,1,0.02,0,1.4
1141,0,0,0,1000.7,3,1,0.02,0,1.41
